Date,Open,High,Low,Close,Volume
2020-02-12,101.43953934740883,151.43953934740884,81.15163147792707,121.43953934740883,10227.737208258826
2020-02-13,101.48752399232245,151.48752399232245,81.19001919385796,121.48752399232245,10482.732616915386
2020-02-14,101.53550863723609,151.5355086372361,81.22840690978887,121.53550863723609,10305.752004973423
2020-02-17,101.58349328214972,151.5834932821497,81.26679462571977,121.58349328214972,10210.927563534353
2020-02-18,101.63147792706334,151.63147792706334,81.30518234165068,121.63147792706334,10408.550076622987
2020-02-19,101.67946257197697,151.67946257197696,81.34357005758157,121.67946257197697,10213.80814939829
2020-02-20,101.7274472168906,151.7274472168906,81.38195777351248,121.7274472168906,10366.375802878594
2020-02-21,101.77543186180422,151.77543186180424,81.42034548944338,121.77543186180422,10159.119359972869
2020-02-24,101.82341650671785,151.82341650671785,81.45873320537429,121.82341650671785,10231.864696453727
2020-02-25,101.87140115163147,151.8714011516315,81.49712092130518,121.87140115163147,10393.966353913209
2020-02-26,101.9193857965451,151.9193857965451,81.53550863723609,121.9193857965451,10457.72381730856
2020-02-27,101.96737044145873,151.96737044145874,81.57389635316699,121.96737044145873,10410.610916410744
2020-02-28,102.01535508637237,152.01535508637235,81.61228406909788,122.01535508637237,10391.506189035648
2020-03-02,102.06333973128599,152.063339731286,81.65067178502879,122.06333973128599,10382.55757669827
2020-03-03,102.11132437619962,152.1113243761996,81.68905950095969,122.11132437619962,10274.412676203181
2020-03-04,102.15930902111324,152.15930902111324,81.7274472168906,122.15930902111324,10359.877383383176
2020-03-05,102.20729366602687,152.20729366602689,81.76583493282149,122.20729366602687,10395.394856109395
2020-03-06,102.2552783109405,152.2552783109405,81.8042226487524,122.2552783109405,10556.767884809991
2020-03-09,102.30326295585412,152.30326295585414,81.8426103646833,122.30326295585412,10495.01442012767
2020-03-10,102.35124760076775,152.35124760076775,81.8809980806142,122.35124760076775,10293.945504617277
2020-03-11,102.39923224568138,152.3992322456814,81.9193857965451,122.39923224568138,10512.254846075755
2020-03-12,102.44721689059502,152.447216890595,81.95777351247601,122.44721689059502,10450.93515007737
2020-03-13,102.49520153550864,152.49520153550864,81.9961612284069,122.49520153550864,10431.348107071131
2020-03-16,102.54318618042227,152.54318618042225,82.03454894433781,122.54318618042227,10569.804864968539
2020-03-17,102.5911708253359,152.5911708253359,82.07293666026871,122.5911708253359,10621.334117316774
2020-03-18,102.63915547024952,152.63915547024953,82.11132437619962,122.63915547024952,10620.959105961523
2020-03-19,102.68714011516315,152.68714011516315,82.14971209213051,122.68714011516315,10453.506270710366
2020-03-20,102.73512476007677,152.7351247600768,82.18809980806142,122.73512476007677,10516.103714430234
2020-03-23,102.7831094049904,152.7831094049904,82.22648752399232,122.7831094049904,10589.748224138437
2020-03-24,102.83109404990402,152.83109404990404,82.26487523992323,122.83109404990402,10663.773322693043
2020-03-25,102.87907869481766,152.87907869481765,82.30326295585412,122.87907869481766,10527.898315179002
2020-03-26,102.92706333973129,152.9270633397313,82.34165067178503,122.92706333973129,10566.846770279875
2020-03-27,102.97504798464492,152.9750479846449,82.38003838771593,122.97504798464492,10484.376099528381
2020-03-30,103.02303262955854,153.02303262955854,82.41842610364684,123.02303262955854,10484.98586350364
2020-03-31,103.07101727447217,153.07101727447218,82.45681381957773,123.07101727447217,10695.456037133854
2020-04-01,103.1190019193858,153.1190019193858,82.49520153550864,123.1190019193858,10759.424386734243
2020-04-02,103.16698656429942,153.16698656429944,82.53358925143954,123.16698656429942,10626.196300701851
2020-04-03,103.21497120921305,153.21497120921305,82.57197696737045,123.21497120921305,10743.347531631813
2020-04-06,103.26295585412667,153.2629558541267,82.61036468330134,123.26295585412667,10688.754773330098
2020-04-07,103.31094049904031,153.3109404990403,82.64875239923225,123.31094049904031,10597.676124347548
2020-04-08,103.35892514395394,153.35892514395394,82.68714011516315,123.35892514395394,10707.924589341628
2020-04-09,103.40690978886757,153.40690978886755,82.72552783109406,123.40690978886757,10835.185614420108
2020-04-10,103.45489443378119,153.4548944337812,82.76391554702495,123.45489443378119,10687.396282845244
2020-04-13,103.50287907869482,153.50287907869483,82.80230326295586,123.50287907869482,10857.040181320363
2020-04-14,103.55086372360844,153.55086372360844,82.84069097888676,123.55086372360844,10448.198234312715
2020-04-15,103.59884836852207,153.59884836852208,82.87907869481766,123.59884836852207,10801.959924141938
2020-04-16,103.6468330134357,153.6468330134357,82.91746641074856,123.6468330134357,10738.071309510957
2020-04-17,103.69481765834932,153.69481765834934,82.95585412667947,123.69481765834932,10709.062796623279
2020-04-20,103.74280230326296,153.74280230326295,82.99424184261036,123.74280230326296,10757.73653830614
2020-04-21,103.79078694817659,153.7907869481766,83.03262955854126,123.79078694817659,10559.400498175228
2020-04-22,103.83877159309021,153.8387715930902,83.07101727447217,123.83877159309021,10745.787129834293
2020-04-23,103.88675623800384,153.88675623800384,83.10940499040306,123.88675623800384,10813.062504751942
2020-04-24,103.93474088291747,153.93474088291745,83.14779270633397,123.93474088291747,10934.737581057645
2020-04-27,103.9827255278311,153.9827255278311,83.18618042226487,123.9827255278311,10744.718083738855
2020-04-28,104.03071017274472,154.03071017274473,83.22456813819578,124.03071017274472,10725.292674259625
2020-04-29,104.07869481765835,154.07869481765835,83.26295585412667,124.07869481765835,10765.563259173217
2020-04-30,104.12667946257197,154.12667946257199,83.30134357005758,124.12667946257197,10916.876104284602
2020-05-01,104.1746641074856,154.1746641074856,83.33973128598848,124.1746641074856,10867.807932463089
2020-05-04,104.22264875239924,154.22264875239924,83.37811900191939,124.22264875239924,10791.553730103144
2020-05-05,104.27063339731286,154.27063339731285,83.41650671785028,124.27063339731286,10905.453422773908
2020-05-06,104.31861804222649,154.3186180422265,83.45489443378119,124.31861804222649,10873.431363380101
2020-05-07,104.36660268714012,154.3666026871401,83.49328214971209,124.36660268714012,10970.18503648131
2020-05-08,104.41458733205374,154.41458733205374,83.531669865643,124.41458733205374,10812.712157023014
2020-05-11,104.46257197696737,154.46257197696738,83.57005758157389,124.46257197696737,10859.748180733697
2020-05-12,104.510556621881,154.510556621881,83.6084452975048,124.510556621881,10862.900509062983
2020-05-13,104.55854126679462,154.55854126679463,83.6468330134357,124.55854126679462,10765.356758545713
2020-05-14,104.60652591170825,154.60652591170825,83.6852207293666,124.60652591170825,10950.917210048108
2020-05-15,104.65451055662189,154.6545105566219,83.7236084452975,124.65451055662189,10957.007638542365
2020-05-18,104.70249520153551,154.7024952015355,83.76199616122841,124.70249520153551,10941.010385971349
2020-05-19,104.75047984644914,154.75047984644914,83.8003838771593,124.75047984644914,10926.637255952312
2020-05-20,104.79846449136276,154.79846449136275,83.83877159309021,124.79846449136276,10818.155824067511
2020-05-21,104.84644913627639,154.8464491362764,83.87715930902111,124.84644913627639,10927.225294978742
2020-05-22,104.89443378119002,154.89443378119003,83.91554702495202,124.89443378119002,10944.615304585326
2020-05-25,104.94241842610364,154.94241842610364,83.95393474088291,124.94241842610364,10908.255958298569
2020-05-26,104.99040307101727,154.99040307101728,83.99232245681382,124.99040307101727,10981.952043036854
2020-05-27,105.0383877159309,155.0383877159309,84.03071017274472,125.0383877159309,11048.082628867634
2020-05-28,105.08637236084454,155.08637236084454,84.06909788867563,125.08637236084454,11205.893062289959
2020-05-29,105.13435700575816,155.13435700575815,84.10748560460652,125.13435700575816,11044.329182434814
2020-06-01,105.18234165067179,155.1823416506718,84.14587332053743,125.18234165067179,11062.223369206635
2020-06-02,105.23032629558541,155.2303262955854,84.18426103646833,125.23032629558541,11038.620667540465
2020-06-03,105.27831094049904,155.27831094049904,84.22264875239924,125.27831094049904,10863.785066569904
2020-06-04,105.32629558541267,155.32629558541268,84.26103646833013,125.32629558541267,11062.60772953761
2020-06-05,105.37428023032629,155.3742802303263,84.29942418426104,125.37428023032629,11080.87906705936
2020-06-08,105.42226487523992,155.42226487523993,84.33781190019194,125.42226487523992,11330.777186296513
2020-06-09,105.47024952015354,155.47024952015354,84.37619961612285,125.47024952015354,11074.813807552597
2020-06-10,105.51823416506718,155.51823416506718,84.41458733205374,125.51823416506718,11133.801567246797
2020-06-11,105.56621880998081,155.5662188099808,84.45297504798464,125.56621880998081,11109.772585025637
2020-06-12,105.61420345489444,155.61420345489444,84.49136276391555,125.61420345489444,11005.972887216933
2020-06-15,105.66218809980806,155.66218809980805,84.52975047984646,125.66218809980806,11246.719901413115
2020-06-16,105.71017274472169,155.7101727447217,84.56813819577735,125.71017274472169,11217.227852213015
2020-06-17,105.75815738963531,155.75815738963533,84.60652591170825,125.75815738963531,11230.734672631368
2020-06-18,105.80614203454894,155.80614203454894,84.64491362763916,125.80614203454894,11070.289661430315
2020-06-19,105.85412667946257,155.85412667946258,84.68330134357005,125.85412667946257,11311.104766986124
2020-06-22,105.9021113243762,155.9021113243762,84.72168905950096,125.9021113243762,11040.237158596012
2020-06-23,105.95009596928983,155.95009596928983,84.76007677543186,125.95009596928983,11248.704903237993
2020-06-24,105.99808061420346,155.99808061420345,84.79846449136276,125.99808061420346,11418.661685421688
2020-06-25,106.04606525911709,156.04606525911709,84.83685220729366,126.04606525911709,11110.159419310348
2020-06-26,106.09404990403071,156.0940499040307,84.87523992322457,126.09404990403071,11162.180207845864
2020-06-29,106.14203454894434,156.14203454894434,84.91362763915546,126.14203454894434,11238.372046297633
2020-06-30,106.19001919385796,156.19001919385798,84.95201535508637,126.19001919385796,11187.656273359975
2020-07-01,106.23800383877159,156.2380038387716,84.99040307101727,126.23800383877159,11092.534424647705
2020-07-02,106.28598848368522,156.28598848368523,85.02879078694818,126.28598848368522,11264.053994217647
2020-07-03,106.33397312859884,156.33397312859884,85.06717850287907,126.33397312859884,11160.564254347159
2020-07-06,106.38195777351248,156.38195777351248,85.10556621880998,126.38195777351248,11323.750797766013
2020-07-07,106.42994241842611,156.4299424184261,85.14395393474088,126.42994241842611,11194.04606026184
2020-07-08,106.47792706333973,156.47792706333973,85.18234165067179,126.47792706333973,11450.5788531697
2020-07-09,106.52591170825336,156.52591170825335,85.22072936660268,126.52591170825336,11226.85701241705
2020-07-10,106.57389635316699,156.573896353167,85.25911708253359,126.57389635316699,11282.57311901283
2020-07-13,106.62188099808061,156.62188099808063,85.29750479846449,126.62188099808061,11405.72792135309
2020-07-14,106.66986564299424,156.66986564299424,85.3358925143954,126.66986564299424,11210.886696955453
2020-07-15,106.71785028790786,156.71785028790788,85.37428023032629,126.71785028790786,11366.316051041986
2020-07-16,106.76583493282149,156.7658349328215,85.4126679462572,126.76583493282149,11483.881261992543
2020-07-17,106.81381957773513,156.81381957773513,85.4510556621881,126.81381957773513,11202.015592090902
2020-07-20,106.86180422264876,156.86180422264874,85.489443378119,126.86180422264876,11390.824230382981
2020-07-21,106.90978886756238,156.90978886756238,85.5278310940499,126.90978886756238,11407.94605293732
2020-07-22,106.95777351247601,156.957773512476,85.56621880998081,126.95777351247601,11469.736989672932
2020-07-23,107.00575815738964,157.00575815738964,85.6046065259117,127.00575815738964,11277.45656039012
2020-07-24,107.05374280230326,157.05374280230328,85.64299424184262,127.05374280230326,11278.702899152224
2020-07-27,107.10172744721689,157.1017274472169,85.68138195777351,127.10172744721689,11472.539646005067
2020-07-28,107.14971209213051,157.14971209213053,85.71976967370442,127.14971209213051,11459.640885749423
2020-07-29,107.19769673704414,157.19769673704414,85.75815738963531,127.19769673704414,11464.588632443416
2020-07-30,107.24568138195778,157.24568138195778,85.79654510556622,127.24568138195778,11483.781097341252
2020-07-31,107.2936660268714,157.2936660268714,85.83493282149712,127.2936660268714,11390.730733216431
2020-08-03,107.34165067178503,157.34165067178503,85.87332053742803,127.34165067178503,11491.555504073105
2020-08-04,107.38963531669866,157.38963531669864,85.91170825335892,127.38963531669866,11507.2343106696
2020-08-05,107.43761996161228,157.43761996161228,85.95009596928983,127.43761996161228,11416.08885051982
2020-08-06,107.48560460652591,157.48560460652592,85.98848368522073,127.48560460652591,11683.698372419658
2020-08-07,107.53358925143954,157.53358925143954,86.02687140115162,127.53358925143954,11554.101142379086
2020-08-10,107.58157389635316,157.58157389635318,86.06525911708253,127.58157389635316,11397.184429550369
2020-08-11,107.62955854126679,157.6295585412668,86.10364683301344,127.62955854126679,11591.567069116742
2020-08-12,107.67754318618043,157.67754318618043,86.14203454894434,127.67754318618043,11438.040470213351
2020-08-13,107.72552783109406,157.72552783109404,86.18042226487523,127.72552783109406,11623.814026593056
2020-08-14,107.77351247600768,157.77351247600768,86.21880998080614,127.77351247600768,11670.562053102274
2020-08-17,107.82149712092131,157.8214971209213,86.25719769673704,127.82149712092131,11482.231192349089
2020-08-18,107.86948176583493,157.86948176583493,86.29558541266795,127.86948176583493,11670.233966091419
2020-08-19,107.91746641074856,157.91746641074857,86.33397312859884,127.91746641074856,11624.771374843362
2020-08-20,107.96545105566219,157.9654510556622,86.37236084452975,127.96545105566219,11675.296227131887
2020-08-21,108.01343570057581,158.01343570057583,86.41074856046065,128.01343570057583,11792.366438380559
2020-08-24,108.06142034548944,158.06142034548944,86.44913627639156,128.06142034548944,11587.745257497601
2020-08-25,108.10940499040308,158.10940499040308,86.48752399232245,128.10940499040308,11546.507381644866
2020-08-26,108.1573896353167,158.1573896353167,86.52591170825336,128.1573896353167,11542.526484100787
2020-08-27,108.20537428023033,158.20537428023033,86.56429942418426,128.20537428023033,11559.49382754952
2020-08-28,108.25335892514396,158.25335892514394,86.60268714011517,128.25335892514394,11642.96161408738
2020-08-31,108.30134357005758,158.30134357005758,86.64107485604606,128.30134357005758,11694.38391149318
2020-09-01,108.34932821497121,158.3493282149712,86.67946257197697,128.3493282149712,11697.534722927245
2020-09-02,108.39731285988483,158.39731285988483,86.71785028790786,128.39731285988483,11762.18089688057
2020-09-03,108.44529750479846,158.44529750479848,86.75623800383877,128.44529750479848,11690.359690147483
2020-09-04,108.49328214971209,158.4932821497121,86.79462571976967,128.4932821497121,11844.00983765815
2020-09-07,108.54126679462573,158.54126679462573,86.83301343570058,128.54126679462573,11681.787675601348
2020-09-08,108.58925143953935,158.58925143953934,86.87140115163147,128.58925143953934,11989.867204566832
2020-09-09,108.63723608445298,158.63723608445298,86.90978886756238,128.63723608445298,11790.013951667097
2020-09-10,108.6852207293666,158.6852207293666,86.94817658349328,128.6852207293666,11651.328390231693
2020-09-11,108.73320537428023,158.73320537428023,86.98656429942419,128.73320537428023,11639.551825049935
2020-09-14,108.78119001919386,158.78119001919384,87.02495201535508,128.78119001919384,11804.48524536309
2020-09-15,108.82917466410748,158.82917466410748,87.06333973128599,128.82917466410748,11743.488654288913
2020-09-16,108.87715930902111,158.87715930902112,87.10172744721689,128.87715930902112,11846.831911213432
2020-09-17,108.92514395393474,158.92514395393474,87.1401151631478,128.92514395393474,11832.352553244302
2020-09-18,108.97312859884838,158.97312859884838,87.17850287907869,128.97312859884838,11787.342828503986
2020-09-21,109.02111324376199,159.021113243762,87.2168905950096,129.021113243762,11719.543276945558
2020-09-22,109.06909788867563,159.06909788867563,87.2552783109405,129.06909788867563,11662.334855266537
2020-09-23,109.11708253358925,159.11708253358924,87.2936660268714,129.11708253358924,11778.765011511148
2020-09-24,109.16506717850288,159.16506717850288,87.3320537428023,129.16506717850288,11918.653315132922
2020-09-25,109.2130518234165,159.2130518234165,87.37044145873321,129.2130518234165,11864.019739096322
2020-09-28,109.26103646833013,159.26103646833013,87.4088291746641,129.26103646833013,11727.633415794828
2020-09-29,109.30902111324376,159.30902111324377,87.44721689059502,129.30902111324377,11879.12231523387
2020-09-30,109.35700575815738,159.35700575815738,87.48560460652591,129.35700575815738,11909.932889604363
2020-10-01,109.40499040307103,159.40499040307103,87.52399232245682,129.40499040307103,11792.61233699409
2020-10-02,109.45297504798464,159.45297504798464,87.56238003838772,129.45297504798464,11905.967520191482
2020-10-05,109.50095969289828,159.50095969289828,87.60076775431861,129.50095969289828,11906.012810424254
2020-10-06,109.5489443378119,159.5489443378119,87.63915547024952,129.5489443378119,11795.491837779318
2020-10-07,109.59692898272553,159.59692898272553,87.67754318618042,129.59692898272553,11955.164532579935
2020-10-08,109.64491362763916,159.64491362763914,87.71593090211132,129.64491362763914,11985.061178164655
2020-10-09,109.69289827255278,159.69289827255278,87.75431861804222,129.69289827255278,12046.884778828084
2020-10-12,109.74088291746641,159.74088291746642,87.79270633397313,129.74088291746642,12053.556788696771
2020-10-13,109.78886756238003,159.78886756238003,87.83109404990402,129.78886756238003,11820.006575680298
2020-10-14,109.83685220729366,159.83685220729367,87.86948176583493,129.83685220729367,11873.587937467222
2020-10-15,109.88483685220729,159.8848368522073,87.90786948176583,129.8848368522073,12028.470897162324
2020-10-16,109.93282149712093,159.93282149712093,87.94625719769674,129.93282149712093,12037.942894515405
2020-10-19,109.98080614203455,159.98080614203454,87.98464491362763,129.98080614203454,12047.665997037513
2020-10-20,110.02879078694818,160.02879078694818,88.02303262955854,130.02879078694818,12391.031306455106
2020-10-21,110.0767754318618,160.0767754318618,88.06142034548944,130.0767754318618,12072.444137441678
2020-10-22,110.12476007677543,160.12476007677543,88.09980806142035,130.12476007677543,12138.508579373145
2020-10-23,110.17274472168906,160.17274472168907,88.13819577735124,130.17274472168907,12129.949120687132
2020-10-26,110.22072936660268,160.22072936660268,88.17658349328215,130.22072936660268,12109.284998451118
2020-10-27,110.26871401151631,160.26871401151632,88.21497120921305,130.26871401151632,12022.215877839228
2020-10-28,110.31669865642993,160.31669865642993,88.25335892514396,130.31669865642993,12139.236653335316
2020-10-29,110.36468330134358,160.36468330134358,88.29174664107485,130.36468330134358,11995.654138814958
2020-10-30,110.4126679462572,160.4126679462572,88.33013435700576,130.4126679462572,12058.851728577438
2020-11-02,110.46065259117083,160.46065259117083,88.36852207293666,130.46065259117083,12043.594163451255
2020-11-03,110.50863723608445,160.50863723608444,88.40690978886757,130.50863723608444,12109.914861155523
2020-11-04,110.55662188099808,160.55662188099808,88.44529750479846,130.55662188099808,12342.790232866968
2020-11-05,110.6046065259117,160.60460652591172,88.48368522072937,130.60460652591172,11934.194785923168
2020-11-06,110.65259117082533,160.65259117082533,88.52207293666027,130.65259117082533,12199.144253202518
2020-11-09,110.70057581573896,160.70057581573897,88.56046065259117,130.70057581573897,11978.843576028828
2020-11-10,110.74856046065258,160.74856046065258,88.59884836852207,130.74856046065258,12102.518905551575
2020-11-11,110.79654510556622,160.79654510556622,88.63723608445298,130.79654510556622,12268.204080809981
2020-11-12,110.84452975047985,160.84452975047984,88.67562380038387,130.84452975047984,12175.333952005516
2020-11-13,110.89251439539348,160.89251439539348,88.71401151631478,130.89251439539348,12070.728401285764
2020-11-16,110.9404990403071,160.9404990403071,88.75239923224568,130.9404990403071,12116.569437135424
2020-11-17,110.98848368522073,160.98848368522073,88.79078694817659,130.98848368522073,12265.656511937614
2020-11-18,111.03646833013435,161.03646833013437,88.82917466410748,131.03646833013437,12134.257002855158
2020-11-19,111.08445297504798,161.08445297504798,88.8675623800384,131.08445297504798,12238.536453967796
2020-11-20,111.1324376199616,161.13243761996162,88.90595009596929,131.13243761996162,12231.044707982703
2020-11-23,111.18042226487523,161.18042226487523,88.9443378119002,131.18042226487523,12170.924418214467
2020-11-24,111.22840690978887,161.22840690978887,88.9827255278311,131.22840690978887,12460.075790890305
2020-11-25,111.2763915547025,161.27639155470249,89.02111324376199,131.27639155470249,12318.6702131723
2020-11-26,111.32437619961613,161.32437619961613,89.0595009596929,131.32437619961613,12062.360981257465
2020-11-27,111.37236084452975,161.37236084452974,89.0978886756238,131.37236084452974,12293.117600382893
2020-11-30,111.42034548944338,161.42034548944338,89.1362763915547,131.42034548944338,12217.890451411837
2020-12-01,111.468330134357,161.46833013435702,89.1746641074856,131.46833013435702,12378.909360351023
2020-12-02,111.51631477927063,161.51631477927063,89.2130518234165,131.51631477927063,12224.010882010856
2020-12-03,111.56429942418426,161.56429942418427,89.25143953934742,131.56429942418427,12301.386240690163
2020-12-04,111.61228406909788,161.61228406909788,89.28982725527831,131.61228406909788,12372.955541717623
2020-12-07,111.66026871401152,161.66026871401152,89.3282149712092,131.66026871401152,12418.629262219316
2020-12-08,111.70825335892515,161.70825335892513,89.36660268714012,131.70825335892513,12221.62103107945
2020-12-09,111.75623800383877,161.75623800383877,89.40499040307101,131.75623800383877,12317.79747718366
2020-12-10,111.8042226487524,161.8042226487524,89.44337811900192,131.8042226487524,12313.349998634385
2020-12-11,111.85220729366603,161.85220729366603,89.48176583493282,131.85220729366603,12305.108535475834
2020-12-14,111.90019193857965,161.90019193857967,89.52015355086372,131.90019193857967,12556.583811744042
2020-12-15,111.94817658349328,161.94817658349328,89.55854126679462,131.94817658349328,12430.13348779475
2020-12-16,111.9961612284069,161.99616122840692,89.59692898272553,131.99616122840692,12273.143850247878
2020-12-17,112.04414587332053,162.04414587332053,89.63531669865642,132.04414587332053,12500.615369369585
2020-12-18,112.09213051823417,162.09213051823417,89.67370441458733,132.09213051823417,12630.641723348095
2020-12-21,112.1401151631478,162.14011516314778,89.71209213051823,132.14011516314778,12531.269558684673
2020-12-22,112.18809980806142,162.18809980806142,89.75047984644914,132.18809980806142,12285.682965016882
2020-12-23,112.23608445297505,162.23608445297504,89.78886756238003,132.23608445297504,12398.793483308384
2020-12-24,112.28406909788868,162.28406909788868,89.82725527831094,132.28406909788868,12583.504934496397
2020-12-25,112.3320537428023,162.33205374280232,89.86564299424184,132.33205374280232,12395.643801998582
2020-12-28,112.38003838771593,162.38003838771593,89.90403071017275,132.38003838771593,12520.38962035781
2020-12-29,112.42802303262955,162.42802303262957,89.94241842610364,132.42802303262957,12563.068011868845
2020-12-30,112.47600767754318,162.47600767754318,89.98080614203455,132.47600767754318,12402.508488350828
2020-12-31,112.52399232245682,162.52399232245682,90.01919385796545,132.52399232245682,12498.845928885183
2021-01-01,112.57197696737045,162.57197696737043,90.05758157389636,132.57197696737043,12190.268659467181
2021-01-04,112.61996161228407,162.61996161228407,90.09596928982725,132.61996161228407,12421.553558323385
2021-01-05,112.6679462571977,162.66794625719768,90.13435700575816,132.66794625719768,12508.332436300223
2021-01-06,112.71593090211132,162.71593090211132,90.17274472168906,132.71593090211132,12418.40786222578
2021-01-07,112.76391554702495,162.76391554702496,90.21113243761997,132.76391554702496,12716.024239798155
2021-01-08,112.81190019193858,162.81190019193858,90.24952015355086,132.81190019193858,12419.365900591654
2021-01-11,112.8598848368522,162.85988483685222,90.28790786948177,132.85988483685222,12527.972518700743
2021-01-12,112.90786948176583,162.90786948176583,90.32629558541267,132.90786948176583,12594.647954081776
2021-01-13,112.95585412667947,162.95585412667947,90.36468330134358,132.95585412667947,12735.298154242504
2021-01-14,113.0038387715931,163.00383877159308,90.40307101727447,133.00383877159308,12457.181539200674
2021-01-15,113.05182341650672,163.05182341650672,90.44145873320537,133.05182341650672,12726.68105851684
2021-01-18,113.09980806142035,163.09980806142033,90.47984644913628,133.09980806142033,12620.984918386028
2021-01-19,113.14779270633397,163.14779270633397,90.51823416506718,133.14779270633397,12531.407676162
2021-01-20,113.1957773512476,163.1957773512476,90.55662188099808,133.1957773512476,12685.365817675847
2021-01-21,113.24376199616123,163.24376199616123,90.59500959692897,133.24376199616123,12668.658368789593
2021-01-22,113.29174664107485,163.29174664107487,90.63339731285988,133.29174664107487,12598.327640499092
2021-01-25,113.33973128598848,163.33973128598848,90.6717850287908,133.33973128598848,12674.926465696699
2021-01-26,113.38771593090212,163.38771593090212,90.71017274472169,133.38771593090212,12639.011826494247
2021-01-27,113.43570057581574,163.43570057581573,90.74856046065258,133.43570057581573,12698.491849688271
2021-01-28,113.48368522072937,163.48368522072937,90.7869481765835,133.48368522072937,12762.950111597978
2021-01-29,113.531669865643,163.53166986564298,90.82533589251439,133.53166986564298,12864.935654743134
2021-02-01,113.57965451055662,163.57965451055662,90.8637236084453,133.57965451055662,12592.149352228638
2021-02-02,113.62763915547025,163.62763915547026,90.9021113243762,133.62763915547026,12938.831168559676
2021-02-03,113.67562380038387,163.67562380038387,90.9404990403071,133.67562380038387,12539.915980124524
2021-02-04,113.7236084452975,163.72360844529751,90.978886756238,133.72360844529751,12729.543179555943
2021-02-05,113.77159309021113,163.77159309021113,91.0172744721689,133.77159309021113,12813.150338690684
2021-02-08,113.81957773512477,163.81957773512477,91.0556621880998,133.81957773512477,12792.014733798454
2021-02-09,113.8675623800384,163.86756238003838,91.09404990403071,133.86756238003838,12711.242524025618
2021-02-10,113.91554702495202,163.91554702495202,91.1324376199616,133.91554702495202,12762.297179954674
2021-02-11,113.96353166986565,163.96353166986563,91.17082533589252,133.96353166986563,12743.406240507245
2021-02-12,114.01151631477927,164.01151631477927,91.20921305182341,134.01151631477927,12743.366787261433
2021-02-15,114.0595009596929,164.0595009596929,91.24760076775432,134.0595009596929,12896.86040164068
2021-02-16,114.10748560460652,164.10748560460652,91.28598848368522,134.10748560460652,12857.19866951781
2021-02-17,114.15547024952015,164.15547024952016,91.32437619961613,134.15547024952016,12761.803090377964
2021-02-18,114.20345489443378,164.20345489443378,91.36276391554702,134.20345489443378,12930.650966430081
